月份,庫存類別,項目代碼,項目名稱,採購包裝,售出單位,廠商代碼,廠商名稱,藥局庫存量,進價
11405,口服藥,OLIDI,Lidin 300mg 500tab/瓶,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,509.0,4.028
11405,口服藥,OLINE,Linetero 600mg/30'S/盒,TAB,TAB,A0760,凱沛爾藥品有限公司,95.0,450.0
11405,口服藥,OLINI,Linicor F.C.500/20mg 840's/盒,TAB,TAB,A0490,東生華製藥(股)公司,1613.0,6.0
11405,口服藥,OLIPAN,Lipanthyl 160mg 30/瓶,TAB,TAB,A0002,裕利股份有限公司,4960.0,2.13
11405,口服藥,OLIPO,Lipozol 2mg/500'S/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,533.0,4.5
11405,口服藥,OLIQU1,Liquid Brown Mixture 120ml/60瓶/箱,BOT,BOT,A0167,晟德大藥廠(股)公司,322.0,23.851
11405,口服藥,OLISA2,Lisacef 250mg 500/瓶,TAB,TAB,A0259,信東生技股份有限公司,1007.0,1.7
11405,口服藥,OLISAC,Lisacef 500mg 300tab/瓶,TAB,TAB,A0259,信東生技股份有限公司,4560.0,2.35
11405,口服藥,OLIVA,Livalo 2mg 28tab/盒,TAB,TAB,A0019,台田藥品(股)公司,3451.0,6.47
11405,口服藥,OLIXI,Lixiana 30mg/28tab/盒,TAB,TAB,A0002,裕利股份有限公司,1030.0,58.5
11405,口服藥,OLONIT,Loniten 10mg/100/瓶,TAB,TAB,A0024,久裕企業(股)公司,780.0,7.96
11405,口服藥,OLOPED,Lopedin (Loperamide) 2mg/1000tab/瓶,TAB,TAB,A0026,生達化學製藥(股)公司,1213.0,0.582
11405,口服藥,OLORAP,Lorapseudo 10/240mg 700tab/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,1756.0,5.03
11405,口服藥,OLOWE,Lowen 0.5mg/1000tab/盒(管),TAB,TAB,A0341,中化裕民健康事業股份有限公司,4553.0,0.3
11405,口服藥,OLYGA,Lygaba Hard 75mg/56'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,1636.0,2.522
11405,口服藥,OMACO,Macox Plus 300 112'S/盒,TAB,TAB,A0703,必拓客有限公司,435.0,5.801
11405,口服藥,OMADOP,Madopar 200/50mg 100TAB/BOT,TAB,TAB,A0002,裕利股份有限公司,1750.0,5.75
11405,口服藥,OMAFA,Mafarin 5mg /1000'S/盒,TAB,TAB,A0214,恆富企業有限公司,789.0,3.5
11405,口服藥,OMAGN,Magnesium Oxide 250mg 1000/瓶(Mgo),TAB,TAB,A0259,信東生技股份有限公司,6990.0,0.3
11405,口服藥,OMAVI,Maviret Film-Coated 100mg/40mg/84tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,84.0,995.1
11405,口服藥,OMEG,Megetol oral suspension 120ml/Bot(天療),BOT,BOT,A0031,杏輝藥品工業(股)公司,3.0,350.0
11405,口服藥,OMELE,Meletin 100mg 500'S/盒,TAB,TAB,A0259,信東生技股份有限公司,1171.0,2.14
11405,口服藥,OMELO,Meloxin 7.5mg/1000/盒,TAB,TAB,A0056,永信藥品工業(股)公司,0.0,1.3
11405,口服藥,OMEPTI,Meptin-Mini 25mcg 500/盒,TAB,TAB,A0006,大隆興藥品(股)公司,867.0,1.3
11405,口服藥,OMESY,Mesyrel 50mg 500'S/瓶,TAB,TAB,A0024,久裕企業(股)公司,2339.0,0.55
11405,口服藥,OMETF,Metformin F.C. 500mg/1000tab/18盒/箱,TAB,TAB,A0341,中化裕民健康事業股份有限公司,8372.0,0.5
11405,口服藥,OMETHO,Methotrexate 2.5mg 100/瓶,TAB,TAB,A0024,久裕企業(股)公司,570.0,4.07
11405,口服藥,OMETHY,Methycobal 500mcg 1000tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,7235.0,1.0
11405,口服藥,OMEVA4,Mevalotin 40mg 100/盒,TAB,TAB,A0002,裕利股份有限公司,1166.0,7.58
11405,口服藥,OMINI2,Minirin Melt 60mcg 30'Tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,2978.0,31.88
11405,口服藥,OMIRA,Mirapex 0.25mg 100tab/盒,TAB,TAB,A0002,裕利股份有限公司,2271.0,6.67
11405,口服藥,OMODI2,Modipanol 2mg/100tab/盒 (管),TAB,TAB,A0289,廷宗藥品有限公司,3062.0,1.2
11405,口服藥,OMONT,Montexin Chewable Tablets 5 mg/28tab/盒,TAB,TAB,A0259,信東生技股份有限公司,616.0,8.0
11405,口服藥,OMONTE,Montexin Chewable  4mg/28tab/盒,TAB,TAB,A0259,信東生技股份有限公司,413.0,6.0
11405,口服藥,OMOPR,Mopride 5mg/840'S/盒,TAB,TAB,A0490,東生華製藥(股)公司,6744.0,0.8
11405,口服藥,OMORP1,Morpinae 15mg 100'S/盒(管),TAB,TAB,A0271,衛生福利部食品藥物管理署管制藥,72.0,6.0
11405,口服藥,OMOSF,Mosflow F C 400mg/30'S/盒,TAB,TAB,A0259,信東生技股份有限公司,149.0,42.0
11405,口服藥,OMUAC,Muaction 100mg/100/瓶(管),TAB,TAB,A0024,久裕企業(股)公司,348.0,2.24
11405,口服藥,OMUSCO,Musco 30mg 1000'S盒,TAB,TAB,A0026,生達化學製藥(股)公司,7201.0,0.34
11405,口服藥,ONAKA,Nakamide 2.5mg 500/盒,TAB,TAB,A0073,南光化學製藥(股)公司,733.0,1.28
11405,口服藥,ONEBI,Nebilet 5mg/28tab/盒,TAB,TAB,A0002,裕利股份有限公司,2959.0,2.72
11405,口服藥,ONEOMY,Neomycin 100/瓶,TAB,TAB,A0437,順華藥品工業(股)公司,136.0,1.88
11405,口服藥,ONEUR,Neurontin 300mg/100'S/瓶,CAP,CAP,A0024,久裕企業(股)公司,1234.0,6.23
11405,口服藥,ONEXI,Nexium 40mg 28'S/盒/35盒(980'S)/箱,TAB,TAB,A0002,裕利股份有限公司,1328.0,4.72
11405,口服藥,ONICOT,Nicotinell Mint 2mg(薄荷口味)336顆/盒,TAB,TAB,A0002,裕利股份有限公司,1025.0,5.21
11405,口服藥,ONIFED,Nifedipine S.R.F.C 30mg 280'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,3677.0,2.7
11405,口服藥,ONILA,Nilasen 24mg 1000tab/盒,TAB,TAB,A0482,泰和碩藥品科技(股)公司,754.0,1.4
11405,口服藥,ONITR,Nitrostat 0.6mg (N.T.G) 100/盒,TAB,TAB,A0024,久裕企業(股)公司,1976.0,4.97
11405,口服藥,ONOLV,Nolvadex (Tamoxifen) 30/盒,TAB,TAB,A0002,裕利股份有限公司,272.0,4.771
11405,口服藥,ONORIN,Norina 5mg/500tab/瓶,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,756.0,0.872
11405,口服藥,ONORV,Norvasc 5mg 28'S/盒/210盒(4480'S)/箱,TAB,TAB,A0024,久裕企業(股)公司,7945.0,2.56
11405,口服藥,ONUTRI,Nutri-Aid HF Plus 60G/250卡(益力康高纖) 200包/箱,包,包,A0492,益富實業股份有限公司,0.0,23.0
11405,口服藥,ONYST,Nystatin Cap 1000'S/瓶,TAB,TAB,A0056,永信藥品工業(股)公司,446.0,1.85
11405,口服藥,OOFEV,Ofev soft 150mg/60tab/盒,TAB,TAB,A0002,裕利股份有限公司,211.0,848.0
11405,口服藥,OOLAN,Olan orally 10mg 28'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,167.0,13.999
11405,口服藥,OOLME,Olmetec 20mg/28/盒,TAB,TAB,A0002,裕利股份有限公司,2298.0,3.75
11405,口服藥,OONGL,Onglyza film-coated 2.5mg 28'S/盒,TAB,TAB,A0002,裕利股份有限公司,263.0,6.964
11405,口服藥,OOXBU,Oxbu Extend-Release 5mg 280'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,5835.0,5.174
11405,口服藥,OPANZ,Panzolec 40mg 980'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,2041.0,3.395
11405,口服藥,OPARIE,Pariet F.C 20mg/140tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,1050.0,2.736
11405,口服藥,OPEAC1,Peace 980'S/盒,TAB,TAB,A0056,永信藥品工業(股)公司,2676.0,1.8
11405,口服藥,OPHE,Phenobarbital 30mg/1000'S/盒(管4),TAB,TAB,A0081,強生化學製藥廠股份有限公司,971.0,1.0
11405,口服藥,OPIRA,Piracetam 40gm/200ml 50Bots/Box,BOT,BOT,A0167,晟德大藥廠(股)公司,66.0,72.261
11405,口服藥,OPLAV,Plavix 75mg 28'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,5832.0,23.11
11405,口服藥,OPOLU,Polupi 50mg 1000'S/盒,TAB,TAB,A0454,富郁生物科技有限公司,1564.0,1.73
11405,口服藥,OPONST,Ponstal 250mg/500tab/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,1771.0,0.8
11405,口服藥,OPRAD,Pradaxa 110mg 60'S/盒,TAB,TAB,A0002,裕利股份有限公司,682.0,31.49
11405,口服藥,OPRED,Predonine 5mg 1000'S/盒,TAB,TAB,A0028,台灣鹽野義製藥(股)公司,2911.0,1.0
11405,口服藥,OPRO,Prochlorperazine 5mg 1000'S/盒,TAB,TAB,A0081,強生化學製藥廠股份有限公司,1723.0,1.2
11405,口服藥,OPRO1,Provera 10mg 100/瓶,TAB,TAB,A0024,久裕企業(股)公司,410.0,2.179
11405,口服藥,OPROCA,Procal 667mg/500'S/盒,TAB,TAB,A0464,培力藥品工業股份有限公司,3731.0,1.0
11405,口服藥,OPROM,Promeran F.C. 1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,5633.0,0.485
11405,口服藥,OPROP,Propanolol 10mg 1000'S/瓶,TAB,TAB,A0026,生達化學製藥(股)公司,6805.0,0.475
11405,口服藥,OPROT,Protase 280mg 1000tab/盒,TAB,TAB,A0056,永信藥品工業(股)公司,173.0,7.5
11405,口服藥,OPURF,Purfen 400mg 1000'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,4717.0,0.686
11405,口服藥,OPYRAZ,Pyrazinamide 500mg/1000tab/瓶,TAB,TAB,A0454,富郁生物科技有限公司,894.0,4.001
11405,口服藥,OQTER,Qtern F.C 5/10mg 28'S/盒/980'S/箱,TAB,TAB,A0002,裕利股份有限公司,6856.0,22.65
11405,口服藥,OQTIN,Qting Oral Suspension 25mg/ml 120ml/瓶/24瓶/箱,瓶,瓶,A0167,晟德大藥廠(股)公司,4.0,427.98
11405,口服藥,OQUIA,Quiapine 200mg/100tab/盒,TAB,TAB,A0259,信東生技股份有限公司,501.0,7.0
11405,口服藥,ORAKI,Rakinson 1mg 28'S/盒,TAB,TAB,A0167,晟德大藥廠(股)公司,247.0,47.498
11405,口服藥,ORANC,Rancad extended-release 28'Tab/盒,TAB,TAB,A0490,東生華製藥(股)公司,28.0,30.5
11405,口服藥,ORANCA,Rancad 500mg 28'S/盒(自費),TAB,TAB,A0490,東生華製藥(股)公司,0.0,0.0
11405,口服藥,OREGR,Regrow 60mg 1000/盒,TAB,TAB,A0490,東生華製藥(股)公司,1612.0,1.65
11405,口服藥,OREOS,(臨)Reosteo 150mg/1tab/盒,TAB,TAB,A0727,旭能醫藥生技股份有限公司,0.0,428.6
11405,口服藥,OREPA,Repaglinide 1mg 900'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,2596.0,0.72
11405,口服藥,ORHY,Rhynorm film 840'S/盒,TAB,TAB,A0490,東生華製藥(股)公司,2068.0,4.96
11405,口服藥,ORIFAM,Rifampicin 300mg/1000cap/瓶,CAP,CAP,A0156,國嘉製藥工業(股)公司,0.0,3.5
11405,口服藥,ORITAL,Ritalin 10mg 30'S/盒(管),TAB,TAB,A0002,裕利股份有限公司,3583.0,2.66
11405,口服藥,ORIVAS,Rivast Oral Solution 120ml/24瓶/箱,瓶,瓶,A0167,晟德大藥廠(股)公司,8.0,988.0
11405,口服藥,ORIVO,Rivotril 0.5mg 60'S/瓶(管),TAB,TAB,A0493,盛弘醫藥股份有限公司,11692.0,1.77
11405,口服藥,ORIZA,Rizatan 5mg 10'S/盒,TAB,TAB,A0743,保瑞聯邦股份有限公司,50.0,44.28
11405,口服藥,OROBE,Robestar 10mg 30tab/盒,TAB,TAB,A0002,裕利股份有限公司,1078.0,4.0
11405,口服藥,OROSI,Rosis 40mg/1000TAB/盒,TAB,TAB,A0259,信東生技股份有限公司,2390.0,0.6
11405,口服藥,OROTA,Rotateq 口服輪狀病毒疫苗(冰),支,支,A0002,裕利股份有限公司,23.0,1389.99
11405,口服藥,ORYBE14,Rybelsus 14mg 30'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,90.0,128.0
11405,口服藥,ORYBE7,Rybelsus 7mg 30'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,90.0,128.0
11405,口服藥,OSALAG,Salagen 5mg/100/瓶,TAB,TAB,A0023,天義企業(股)公司,277.0,11.03
11405,口服藥,OSALAZ,Salazine 500mg 500'S/瓶,TAB,TAB,A0259,信東生技股份有限公司,2735.0,2.2
11405,口服藥,OSANC,Sancin 50mg(Persantin)/1000/瓶,TAB,TAB,A0720,萬千鴻實業股份有限公司,787.0,1.4
11405,口服藥,OSANYL,Sanyl 50mg/1000/盒,TAB,TAB,A0026,生達化學製藥(股)公司,2573.0,0.582
11405,口服藥,OSCRA,Scrat Suspension 100mg/10ml/40包/盒,包,包,A0026,生達化學製藥(股)公司,50.0,12.804
11405,口服藥,OSEAC,Secorin 10mg 1000tab/盒(管),TAB,TAB,A0026,生達化學製藥(股)公司,1812.0,0.805
11405,口服藥,OSELA,Seladin 500mg 500TAB/瓶,TAB,TAB,A0056,永信藥品工業(股)公司,208.0,2.19
11405,口服藥,OSELE,Selexib 200mg/1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,5422.0,2.231
11405,口服藥,OSERETI,Seretide Evohaler 250ug/支/盒(吸入劑),支,支,A0002,裕利股份有限公司,5.0,782.6
11405,口服藥,OSERO,Seroquel 25mg 30'S/盒 360'S/排,TAB,TAB,A0002,裕利股份有限公司,3573.0,2.21
11405,口服藥,OSERT,Serettide Evohaler Spary 50mcg/支(吸入劑),支,支,A0002,裕利股份有限公司,1.0,484.4
11405,口服藥,OSEVI,Sevikar Film 5/20mg/28'S/盒/168'S/排/2688'S/箱,TAB,TAB,A0002,裕利股份有限公司,4444.0,4.8
11405,口服藥,OSEVIK2,Sevikar HCT  40/5/12.5mg 28'S盒/2688'S/箱,TAB,TAB,A0002,裕利股份有限公司,2597.0,10.99
11405,口服藥,OSEVIKA,Sevikar Film 5/40mg/28'S/盒/96盒(2688'S)/箱,TAB,TAB,A0002,裕利股份有限公司,3079.0,10.32
11405,口服藥,OSIGM,Sigmart 5mg 100/盒,TAB,TAB,A0198,台灣中外製藥(股)公司,2252.0,1.9
11405,口服藥,OSILIF,Siliflo 4mg 840'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,955.0,3.201
11405,口服藥,OSILYM,Silymarin 150mg/cap (排)/1000'S/盒,TAB,TAB,A0259,信東生技股份有限公司,4539.0,1.1
11405,口服藥,OSIN,Sintec 5mg 1000tab/盒,TAB,TAB,A0259,信東生技股份有限公司,641.0,1.0
11405,口服藥,OSIND,Sindecon Nasal 0.5mg/ml/10ml/瓶 24瓶/盒,瓶,瓶,A0026,生達化學製藥(股)公司,27.0,46.088
11405,口服藥,OSINGU,Singulair 10mg 28'S/盒,TAB,TAB,A0002,裕利股份有限公司,392.0,6.191
11405,口服藥,OSINM,Sinmaron O.D 30mg 300'S/盒,TAB,TAB,A0259,信東生技股份有限公司,228.0,7.0
11405,口服藥,OSMEC,Smecta Powder For Oral Suspension 30包/盒,包,包,A0002,裕利股份有限公司,1275.0,6.0
11405,口服藥,OSMOK,Smokquit Mint Lozenges Tablet 24'S/盒,TAB,TAB,A0259,信東生技股份有限公司,240.0,4.0
11405,口服藥,OSOD,Sodium bicarbonate 600mg 1000'S/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,1425.0,1.0
11405,口服藥,OSOLAC,Solacon 200mg/1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,9126.0,0.504
11405,口服藥,OSOMA,Soma 1000'S/盒,CAP,CAP,A0026,生達化學製藥(股)公司,4900.0,1.164
11405,口服藥,OSOON,Soonmelt 375mg/100'S/盒,TAB,TAB,A0056,永信藥品工業(股)公司,1670.0,4.5
11405,口服藥,OSOON1,Soonmelt Powder For Syrup 31.25mg/ml 100ml/瓶 24瓶/箱,瓶,瓶,A0056,永信藥品工業(股)公司,26.0,159.996
11405,口服藥,OSORT,Sortuss Cough Liquid 120ml/60瓶/箱,BOT,BOT,A0167,晟德大藥廠(股)公司,101.0,22.5
11405,口服藥,OSPA,Spasmotin 0.125mg/1000'S/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,3854.0,0.8
11405,口服藥,OSPIRIV,Spiriva Respimat 2.5mcg 4ml/盒(吸入劑),盒,盒,A0002,裕利股份有限公司,13.0,1269.975
11405,口服藥,OSPIRO,Spirotone 25mg 1000'S/盒,TAB,TAB,A0259,信東生技股份有限公司,5038.0,1.0
11405,口服藥,OSPIZ,Spiz Syrup 60ml/100瓶/箱,BOT,BOT,A0259,信東生技股份有限公司,167.0,23.0
11405,口服藥,OSTAZY,Stazyme 600'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,2703.0,1.407
11405,口服藥,OSTIL,Stilnox 10mg 14'S/盒(管),TAB,TAB,A0355,台灣大昌華嘉股份有限公司,4619.0,1.92
11405,口服藥,OSTILN,Stilnox CR 6.25mg 14'S/盒(管4),Tab,Tab,A0355,台灣大昌華嘉股份有限公司,1479.0,2.44
11405,口服藥,OSUL,Sulpi 50mg/1000'S/瓶,TAB,TAB,A0083,溫士頓醫藥股份有公司,1573.0,0.8
11405,口服藥,OSUZI,Suzin 10mg(Flunarca)/1000/盒,TAB,TAB,A0026,生達化學製藥(股)公司,2582.0,1.407
11405,口服藥,OSUZY,Suzyme 90mg/1000tab/瓶,TAB,TAB,A0118,優生製藥廠(股)公司,6353.0,0.66
11405,口服藥,OSWIT,Switane 2mg 1000tab/盒,TAB,TAB,A0682,華基生物科技有限公司,1294.0,0.93
11405,口服藥,OSYMB,Symbicort Turbuhaler 160/4.51/支,支,支,A0002,裕利股份有限公司,12.0,594.668
11405,口服藥,OSYNB,Synbot 20mg 500TAB/盒(Enaril),TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,374.0,0.784
11405,口服藥,OSYNN,Synna 420tab/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,588.0,3.222
11405,口服藥,OSYNT,Syntrend 6.25mg/1000'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,3896.0,0.853
11405,口服藥,OSYNTAM,Syntam 1200mg 1000'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,1193.0,1.4
11405,口服藥,OTAMI,Tamiflu 75mg 10/盒,TAB,TAB,A0002,裕利股份有限公司,153.0,85.5
11405,口服藥,OTAML,Tamlosin S.R 840'S/box,TAB,TAB,A0026,生達化學製藥(股)公司,1338.0,2.425
11405,口服藥,OTAML4,Tamlosin Prolonged Release 0.4mg/1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,8700.0,4.462
11405,口服藥,OTANA,Tanatril 10mg 140TAB/盒,TAB,TAB,A0019,台田藥品(股)公司,258.0,3.386
11405,口服藥,OTEDA,Tedalin 100mg/1000'S/盒,TAB,TAB,A0454,富郁生物科技有限公司,1840.0,2.3
11405,口服藥,OTEGR,Tegretol CR 200mg 200'S/盒,TAB,TAB,A0002,裕利股份有限公司,848.0,2.141
11405,口服藥,OTHOIN,Thoin 125mg/1000/盒,TAB,TAB,A0385,惠德勝醫藥生技股份有限公司,2703.0,1.48
11405,口服藥,OTHRO,Through 12mg 1000'S/瓶,TAB,TAB,A0361,亞瑞克生技藥品有限公司,10042.0,0.95
11405,口服藥,OTIDA,Tidact 150mg 1000'S/瓶,TAB,TAB,A0056,永信藥品工業(股)公司,924.0,1.4
11405,口服藥,OTOLI,Tolizole 250mg 1000'S/盒,TAB,TAB,A0169,凱信藥品有限公司,166.0,1.25
11405,口服藥,OTONE1,Tone 10mg/1000'S/盒,TAB,TAB,A0322,東竹有限公司,1263.0,1.72
11405,口服藥,OTONE2,Tone 25mg 1000'S/盒,TAB,TAB,A0322,東竹有限公司,857.0,1.0
11405,口服藥,OTRAC,Trac 4 112'S/盒,TAB,TAB,A0703,必拓客有限公司,335.0,9.0
11405,口服藥,OTRAJ,Trajenta 5mg 30'S/盒(180'S排),TAB,TAB,A0002,裕利股份有限公司,4939.0,12.5
11405,口服藥,OTRANS,Transamin 250mg/500cap/瓶,TAB,TAB,A0002,裕利股份有限公司,1593.0,1.8
11405,口服藥,OTREN,Trenfyllin 400mg/1000'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,7888.0,1.9
11405,口服藥,OTRIL,Trileptal 300mg/50/盒,TAB,TAB,A0002,裕利股份有限公司,2409.0,6.69
11405,口服藥,OTROK,Trokendi XR ER 50mg 28'S/盒,TAB,TAB,A0741,友霖生技醫藥股份有限公司,1564.0,11.28
11405,口服藥,OTROKE,Trokendi XR 100mg/ 28'S/盒,TAB,TAB,A0741,友霖生技醫藥股份有限公司,142.0,20.0
11405,口服藥,OTRUV,Truvada 200/300mg 30'S/瓶(自費),TAB,TAB,A0513,華安藥品股份有限公司,140.0,345.0
11405,口服藥,OUCA1,U-CA 0.25mg 500/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,679.0,1.8
11405,口服藥,OUFUR,Ufur (Futraful) 70'S/盒,TAB,TAB,A0127,台灣東洋藥品工業(股)公司,2.0,64.8
11405,口服藥,OULID,Uliden 100mg 1000'S/盒,TAB,TAB,A0463,瑞士藥廠股份有限公司,1013.0,1.5
11405,口服藥,OULTI,Ultibro 110/50mcg,盒,盒,A0002,裕利股份有限公司,31.0,891.807
11405,口服藥,OURID,Uridin F.C. 2mg/600tab/盒,TAB,TAB,A0482,泰和碩藥品科技(股)公司,579.0,3.1
11405,口服藥,OURIE,Urief capsule 4mg/280Tab/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,6027.0,4.116
11405,口服藥,OUROG,Urogen S.C 50mg 1000'S/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,958.0,1.0
11405,口服藥,OUTRA,Utraphen F.C. 37.5mg/325mg 1000'S/盒(管4),TAB,TAB,A0026,生達化學製藥(股)公司,5560.0,0.873
11405,口服藥,OUTRO,Utrogestan Soft Cap 100mg 90'S/盒,TAB,TAB,A0024,久裕企業(股)公司,236.0,7.42
11405,口服藥,OVEML,Vemlidy film 30'S/瓶,TAB,TAB,A0513,華安藥品股份有限公司,1402.0,96.3
11405,口服藥,OVENA,Vena 10mg 500/瓶,TAB,TAB,A0019,台田藥品(股)公司,2300.0,0.32
11405,口服藥,OVENF,Venfaxime S.R. 75mg/28'S/盒,TAB,TAB,A0512,意欣國際有限公司,492.0,3.8
11405,口服藥,OVENI,Venina 1mg/2.5mg/28tab/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,322.0,5.325
11405,口服藥,OVESI,Vesicare 5mg/30/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,1568.0,2.93
11405,口服藥,OVFEN,Vfend Film-Coated  200mg 30tab/盒,TAB,TAB,A0024,久裕企業(股)公司,0.0,1153.0
11405,口服藥,OVOLNA,Volna-K 25mg 1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,9881.0,0.485
11405,口服藥,OVOTA,Votan 100mg(Voren) 100/盒,TAB,TAB,A0259,信東生技股份有限公司,404.0,1.4
11405,口服藥,OWEMP,Wempty 60mg/60ml/瓶,瓶,瓶,A0167,晟德大藥廠(股)公司,75.0,21.84
11405,口服藥,OWILC,Wilcon Susp 300ml/瓶(Gascon),瓶,瓶,A0454,富郁生物科技有限公司,0.0,400.0
11405,口服藥,OWINSU,Winsumin 25mg 1000'S/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,76.0,1.0
11405,口服藥,OXADO,Xadosin 4mg SRF.C 28'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,1401.0,2.9
11405,口服藥,OXARE,Xarelto film-coated 15mg 100's/Box,TAB,TAB,A0002,裕利股份有限公司,1493.0,26.2
11405,口服藥,OXATR,Xatral XL 10mg 30'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,1831.0,3.11
11405,口服藥,OXELJA,Xeljanz XR Extended Release 11mg/28tab/盒,TAB,TAB,A0024,久裕企業(股)公司,289.0,760.005
11405,口服藥,OXIGD,Xigduo XR 10/1000mg 56'S/盒/12盒(672'S)/箱,TAB,TAB,A0002,裕利股份有限公司,3971.0,18.6
11405,口服藥,OXOFL,Xofluza 20mg/10tab/盒,TAB,TAB,A0028,台灣鹽野義製藥(股)公司,25.0,549.99
11405,口服藥,OXYLOC,Xylocaine Spary 50ml,瓶,瓶,A0002,裕利股份有限公司,9.0,535.08
11405,口服藥,OZANI,Zanidip 10mg/28'S/盒,TAB,TAB,A0741,友霖生技醫藥股份有限公司,1770.0,2.8
11405,口服藥,OZAPL,Zapline Film 50mg/100'S/盒,TAB,TAB,A0719,盛雲藥品股份有限公司,958.0,1.05
11405,口服藥,OZIEF,Ziefmycin 250mg 1000'S/瓶,TAB,TAB,A0056,永信藥品工業(股)公司,469.0,1.4
11405,口服藥,OZING,Zinga 78mg/1000'S/瓶,TAB,TAB,A0373,寶齡富錦生技股份有限公司,1135.0,1.2
11405,口服藥,OZOLON,Zolon F.C 7.5mg/100'S/盒(管4),TAB,TAB,A0259,信東生技股份有限公司,2236.0,1.0
11405,口服藥,OZONE,Zonegran 100mg 84tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,306.0,10.329
11405,口服藥,OZULI,Zulitor 4mg/560'S/盒,TAB,TAB,A0741,友霖生技醫藥股份有限公司,2385.0,7.66
11405,口服藥,OZYVO,Zyvox 600mg 30'S/盒,TAB,TAB,A0024,久裕企業(股)公司,11.0,514.99
11405,外用消毒,E0001,凡士林 450gm/瓶,瓶,瓶,A0171,宏德化工原料行,0.0,80.0
11405,外用消毒,E0005,黃藥水450ml/瓶,瓶,瓶,A0171,宏德化工原料行,0.0,30.0
11405,外用消毒,E0007,薄荷油500ml/瓶,瓶,瓶,A0171,宏德化工原料行,0.0,450.0
11405,外用消毒,E0008,"""好貼""雙氧水(H2O2) 3% 450ml 20瓶/箱",瓶,瓶,A0653,捷昇生技醫藥有限公司,0.0,105.0
11405,外用消毒,E0033,3M 快速乾式刷手液 #9200 500ml/8瓶/箱 (OR用),瓶,瓶,A0645,笠民實業有限公司,0.0,2500.0
11405,外用消毒,EALCO6,克司博酒精 75% 500ml塑膠瓶 24瓶/箱,BOT,BOT,A0601,科品醫療器材有限公司,40.0,48.0
11405,外用消毒,EALCO7,克司博酒精 75% 200ml 60瓶/箱,BOT,BOT,A0601,科品醫療器材有限公司,0.0,40.0
11405,外用消毒,EALCO8,克菌寧酒精液 75% 50ml/50瓶/箱 隨手瓶,BOT,BOT,A0373,寶齡富錦生技股份有限公司,0.0,60.0
11405,外用消毒,EANT,Anti-Inflammatory Spray 1000ml/桶,桶,桶,A0169,凱信藥品有限公司,0.0,500.0
11405,外用消毒,EANTI1,Antiseptic Liquid 2% 1000ml/10bot/箱,BOT,BOT,A0373,寶齡富錦生技股份有限公司,0.0,500.0
11405,外用消毒,EANTI2,Antiseptic Liquid 2% 550ml/15bot/箱 橘色,BOT,BOT,A0373,寶齡富錦生技股份有限公司,0.0,275.0
